StartDateTime,EndDateTime,StartPrice,EndPrice,TotalUpVolume,TotalDownVolume,TotalVolume,Color
08/14/2024 08:30:05,08/14/2024 08:30:05,19080,19075,0,0,0,R
08/14/2024 08:30:05,08/14/2024 08:30:05,19075,19070,0,0,0,R
08/14/2024 08:30:05,08/14/2024 08:30:05,19070,19065,0,0,0,R
08/14/2024 08:30:05,08/14/2024 08:30:05,19065,19060,0,0,0,R
08/14/2024 08:30:05,08/14/2024 08:30:05,19060,19055,0,0,0,R
08/14/2024 08:30:05,08/14/2024 08:30:05,19055,19050,0,0,0,R
08/14/2024 08:30:05,08/14/2024 08:30:05,19050,19045,0,0,0,R
08/14/2024 08:30:05,08/14/2024 08:30:05,19045,19040,0,0,0,R
08/14/2024 08:30:05,08/14/2024 08:30:05,19040,19035,0,0,0,R
08/14/2024 08:30:05,08/14/2024 08:30:10,19035,19045,412,486,898,G
08/14/2024 08:30:10,08/14/2024 08:30:10,19045,19050,0,0,0,G
08/14/2024 08:30:10,08/14/2024 08:30:10,19050,19055,0,0,0,G
08/14/2024 08:30:10,08/14/2024 08:30:10,19055,19060,0,0,0,G
08/14/2024 08:30:10,08/14/2024 08:30:10,19060,19065,0,0,0,G
08/14/2024 08:30:10,08/14/2024 08:30:10,19065,19070,0,0,0,G
08/14/2024 08:30:10,08/14/2024 08:30:10,19070,19075,0,0,0,G
08/14/2024 08:30:10,08/14/2024 08:30:10,19075,19080,0,0,0,G
08/14/2024 08:30:10,08/14/2024 08:30:15,19080,19085,180,162,342,G
08/14/2024 08:30:15,08/14/2024 08:30:15,19085,19090,0,0,0,G
08/14/2024 08:30:15,08/14/2024 08:30:20,19090,19095,269,236,505,G
08/14/2024 08:30:20,08/14/2024 08:30:20,19095,19100,0,0,0,G
08/14/2024 08:30:20,08/14/2024 08:30:20,19100,19105,0,0,0,G
08/14/2024 08:30:20,08/14/2024 08:30:20,19105,19110,0,0,0,G
08/14/2024 08:30:20,08/14/2024 08:30:20,19110,19115,0,0,0,G
08/14/2024 08:30:20,08/14/2024 08:30:20,19115,19120,0,0,0,G
08/14/2024 08:30:20,08/14/2024 08:30:20,19120,19125,0,0,0,G
08/14/2024 08:30:20,08/14/2024 08:30:20,19125,19130,0,0,0,G
08/14/2024 08:30:20,08/14/2024 08:30:20,19130,19135,0,0,0,G
08/14/2024 08:30:20,08/14/2024 08:30:20,19135,19140,0,0,0,G
08/14/2024 08:30:20,08/14/2024 08:30:30,19140,19130,285,269,554,R
08/14/2024 08:30:30,08/14/2024 08:31:05,19130,19140,899,669,1568,G
08/14/2024 08:31:05,08/14/2024 08:31:05,19140,19145,0,0,0,G
08/14/2024 08:31:05,08/14/2024 08:31:05,19145,19150,0,0,0,G
08/14/2024 08:31:05,08/14/2024 08:31:05,19150,19155,0,0,0,G
08/14/2024 08:31:05,08/14/2024 08:31:15,19155,19145,232,272,504,R
08/14/2024 08:31:15,08/14/2024 08:31:20,19145,19140,91,131,222,R
08/14/2024 08:31:20,08/14/2024 08:31:20,19140,19135,0,0,0,R
08/14/2024 08:31:20,08/14/2024 08:31:40,19135,19130,279,347,626,R
08/14/2024 08:31:40,08/14/2024 08:31:50,19130,19125,139,205,344,R
08/14/2024 08:31:50,08/14/2024 08:31:50,19125,19120,0,0,0,R
08/14/2024 08:31:50,08/14/2024 08:31:50,19120,19115,0,0,0,R
08/14/2024 08:31:50,08/14/2024 08:32:00,19115,19110,177,213,390,R
08/14/2024 08:32:00,08/14/2024 08:32:00,19110,19105,0,0,0,R
08/14/2024 08:32:00,08/14/2024 08:32:00,19105,19100,0,0,0,R
08/14/2024 08:32:00,08/14/2024 08:32:05,19100,19095,195,181,376,R
08/14/2024 08:32:05,08/14/2024 08:32:15,19095,19090,251,379,630,R
08/14/2024 08:32:15,08/14/2024 08:32:15,19090,19085,0,0,0,R
08/14/2024 08:32:15,08/14/2024 08:32:15,19085,19080,0,0,0,R
08/14/2024 08:32:15,08/14/2024 08:32:15,19080,19075,0,0,0,R
08/14/2024 08:32:15,08/14/2024 08:32:20,19075,19070,105,143,248,R
08/14/2024 08:32:20,08/14/2024 08:32:20,19070,19065,0,0,0,R
08/14/2024 08:32:20,08/14/2024 08:32:30,19065,19075,193,89,282,G
08/14/2024 08:32:30,08/14/2024 08:32:45,19075,19065,135,223,358,R
08/14/2024 08:32:45,08/14/2024 08:33:05,19065,19060,245,247,492,R
08/14/2024 08:33:05,08/14/2024 08:33:25,19060,19070,254,214,468,G
08/14/2024 08:33:25,08/14/2024 08:33:25,19070,19075,0,0,0,G
08/14/2024 08:33:25,08/14/2024 08:33:35,19075,19080,177,151,328,G
08/14/2024 08:33:35,08/14/2024 08:33:35,19080,19085,0,0,0,G
08/14/2024 08:33:35,08/14/2024 08:34:05,19085,19090,311,211,522,G
08/14/2024 08:34:05,08/14/2024 08:34:05,19090,19095,0,0,0,G
08/14/2024 08:34:05,08/14/2024 08:34:30,19095,19085,211,248,459,R
08/14/2024 08:34:30,08/14/2024 08:34:50,19085,19080,98,184,282,R
08/14/2024 08:34:50,08/14/2024 08:34:55,19080,19075,33,94,127,R
08/14/2024 08:34:55,08/14/2024 08:35:25,19075,19070,296,319,615,R
08/14/2024 08:35:25,08/14/2024 08:35:30,19070,19065,47,106,153,R
08/14/2024 08:35:30,08/14/2024 08:36:30,19065,19075,727,480,1207,G
08/14/2024 08:36:30,08/14/2024 08:36:30,19075,19080,0,0,0,G
08/14/2024 08:36:30,08/14/2024 08:36:45,19080,19085,147,100,247,G
08/14/2024 08:36:45,08/14/2024 08:37:25,19085,19075,174,346,520,R
08/14/2024 08:37:25,08/14/2024 08:38:00,19075,19085,274,153,427,G
08/14/2024 08:38:00,08/14/2024 08:38:00,19085,19090,0,0,0,G
08/14/2024 08:38:00,08/14/2024 08:38:05,19090,19095,107,50,157,G
08/14/2024 08:38:05,08/14/2024 08:38:10,19095,19100,404,168,572,G
08/14/2024 08:38:10,08/14/2024 08:38:10,19100,19105,0,0,0,G
08/14/2024 08:38:10,08/14/2024 08:38:10,19105,19110,0,0,0,G
08/14/2024 08:38:10,08/14/2024 08:39:05,19110,19115,449,470,919,G
08/14/2024 08:39:05,08/14/2024 08:40:00,19115,19120,457,478,935,G
08/14/2024 08:40:00,08/14/2024 08:40:20,19120,19110,115,238,353,R
08/14/2024 08:40:20,08/14/2024 08:41:05,19110,19105,315,426,741,R
08/14/2024 08:41:05,08/14/2024 08:41:20,19105,19100,94,83,177,R
08/14/2024 08:41:20,08/14/2024 08:41:30,19100,19095,77,122,199,R
08/14/2024 08:41:30,08/14/2024 08:41:45,19095,19105,205,130,335,G
08/14/2024 08:41:45,08/14/2024 08:42:05,19105,19110,163,225,388,G
08/14/2024 08:42:05,08/14/2024 08:42:45,19110,19115,330,233,563,G
08/14/2024 08:42:45,08/14/2024 08:42:45,19115,19120,0,0,0,G
08/14/2024 08:42:45,08/14/2024 08:43:05,19120,19125,167,144,311,G
08/14/2024 08:43:05,08/14/2024 08:43:10,19125,19130,209,75,284,G
08/14/2024 08:43:10,08/14/2024 08:44:05,19130,19135,319,300,619,G
08/14/2024 08:44:05,08/14/2024 08:44:15,19135,19140,141,57,198,G
08/14/2024 08:44:15,08/14/2024 08:45:00,19140,19145,290,285,575,G
08/14/2024 08:45:00,08/14/2024 08:46:10,19145,19150,432,426,858,G
08/14/2024 08:46:10,08/14/2024 08:47:30,19150,19140,283,390,673,R
08/14/2024 08:47:30,08/14/2024 08:49:15,19140,19135,456,601,1057,R
08/14/2024 08:49:15,08/14/2024 08:50:20,19135,19130,233,400,633,R
08/14/2024 08:50:20,08/14/2024 08:50:35,19130,19125,102,235,337,R
08/14/2024 08:50:35,08/14/2024 08:51:10,19125,19135,132,72,204,G
08/14/2024 08:51:10,08/14/2024 08:51:25,19135,19125,63,150,213,R
08/14/2024 08:51:25,08/14/2024 08:51:25,19125,19120,0,0,0,R
08/14/2024 08:51:25,08/14/2024 08:51:40,19120,19115,71,147,218,R
08/14/2024 08:51:40,08/14/2024 08:52:50,19115,19125,268,241,509,G
08/14/2024 08:52:50,08/14/2024 08:53:00,19125,19130,61,14,75,G
08/14/2024 08:53:00,08/14/2024 08:54:25,19130,19135,331,296,627,G
08/14/2024 08:54:25,08/14/2024 09:00:10,19135,19140,811,811,1622,G
08/14/2024 09:00:10,08/14/2024 09:02:25,19140,19145,370,319,689,G
08/14/2024 09:02:25,08/14/2024 09:05:55,19145,19150,578,481,1059,G
08/14/2024 09:05:55,08/14/2024 09:07:25,19150,19140,180,279,459,R
08/14/2024 09:07:25,08/14/2024 09:08:20,19140,19135,126,153,279,R
08/14/2024 09:08:20,08/14/2024 09:08:30,19135,19130,66,188,254,R
08/14/2024 09:08:30,08/14/2024 09:09:45,19130,19140,299,200,499,G
08/14/2024 09:09:45,08/14/2024 09:10:15,19140,19145,150,55,205,G
08/14/2024 09:10:15,08/14/2024 09:14:20,19145,19135,327,451,778,R
08/14/2024 09:14:20,08/14/2024 09:15:30,19135,19130,77,127,204,R
08/14/2024 09:15:30,08/14/2024 09:16:05,19130,19125,65,127,192,R
08/14/2024 09:16:05,08/14/2024 09:16:50,19125,19135,179,136,315,G
08/14/2024 09:16:50,08/14/2024 09:22:45,19135,19140,525,551,1076,G
08/14/2024 09:22:45,08/14/2024 09:24:20,19140,19145,205,144,349,G
08/14/2024 09:24:20,08/14/2024 09:25:15,19145,19150,250,212,462,G
08/14/2024 09:25:15,08/14/2024 09:27:10,19150,19140,428,372,800,R
08/14/2024 09:27:10,08/14/2024 09:28:00,19140,19135,211,236,447,R
08/14/2024 09:28:00,08/14/2024 09:28:05,19135,19130,63,168,231,R
08/14/2024 09:28:05,08/14/2024 09:28:55,19130,19125,312,315,627,R
08/14/2024 09:28:55,08/14/2024 09:29:50,19125,19135,308,207,515,G
08/14/2024 09:29:50,08/14/2024 09:30:30,19135,19140,1047,934,1981,G
08/14/2024 09:30:30,08/14/2024 09:30:30,19140,19145,0,0,0,G
08/14/2024 09:30:30,08/14/2024 09:30:40,19145,19150,248,202,450,G
08/14/2024 09:30:40,08/14/2024 09:30:55,19150,19155,440,353,793,G
08/14/2024 09:30:55,08/14/2024 09:31:00,19155,19160,314,166,480,G
08/14/2024 09:31:00,08/14/2024 09:31:05,19160,19165,305,200,505,G
08/14/2024 09:31:05,08/14/2024 09:31:25,19165,19170,568,553,1121,G
08/14/2024 09:31:25,08/14/2024 09:32:05,19170,19160,854,1004,1858,R
08/14/2024 09:32:05,08/14/2024 09:32:45,19160,19155,699,850,1549,R
08/14/2024 09:32:45,08/14/2024 09:32:45,19155,19150,0,0,0,R
08/14/2024 09:32:45,08/14/2024 09:32:45,19150,19145,0,0,0,R
08/14/2024 09:32:45,08/14/2024 09:33:15,19145,19140,602,712,1314,R
08/14/2024 09:33:15,08/14/2024 09:33:20,19140,19135,114,144,258,R
08/14/2024 09:33:20,08/14/2024 09:33:20,19135,19130,0,0,0,R
08/14/2024 09:33:20,08/14/2024 09:33:55,19130,19125,587,781,1368,R
08/14/2024 09:33:55,08/14/2024 09:33:55,19125,19120,0,0,0,R
08/14/2024 09:33:55,08/14/2024 09:34:50,19120,19115,1253,1054,2307,R
08/14/2024 09:34:50,08/14/2024 09:34:55,19115,19110,166,279,445,R
08/14/2024 09:34:55,08/14/2024 09:35:05,19110,19105,308,447,755,R
08/14/2024 09:35:05,08/14/2024 09:35:05,19105,19100,0,0,0,R
08/14/2024 09:35:05,08/14/2024 09:35:15,19100,19095,475,559,1034,R
08/14/2024 09:35:15,08/14/2024 09:35:30,19095,19105,336,290,626,G
08/14/2024 09:35:30,08/14/2024 09:35:40,19105,19110,241,140,381,G
08/14/2024 09:35:40,08/14/2024 09:35:45,19110,19115,143,88,231,G
08/14/2024 09:35:45,08/14/2024 09:35:50,19115,19120,124,70,194,G
08/14/2024 09:35:50,08/14/2024 09:36:15,19120,19110,551,626,1177,R
08/14/2024 09:36:15,08/14/2024 09:36:25,19110,19120,409,181,590,G
08/14/2024 09:36:25,08/14/2024 09:36:40,19120,19125,281,226,507,G
08/14/2024 09:36:40,08/14/2024 09:38:05,19125,19115,1256,1374,2630,R
08/14/2024 09:38:05,08/14/2024 09:38:15,19115,19125,269,168,437,G
08/14/2024 09:38:15,08/14/2024 09:38:55,19125,19115,481,584,1065,R
08/14/2024 09:38:55,08/14/2024 09:39:20,19115,19125,434,398,832,G
08/14/2024 09:39:20,08/14/2024 09:39:25,19125,19115,74,149,223,R
08/14/2024 09:39:25,08/14/2024 09:39:30,19115,19125,111,40,151,G
08/14/2024 09:39:30,08/14/2024 09:40:55,19125,19115,978,1243,2221,R
08/14/2024 09:40:55,08/14/2024 09:40:55,19115,19110,0,0,0,R
08/14/2024 09:40:55,08/14/2024 09:41:05,19110,19105,192,258,450,R
08/14/2024 09:41:05,08/14/2024 09:41:30,19105,19100,483,563,1046,R
08/14/2024 09:41:30,08/14/2024 09:41:45,19100,19095,228,341,569,R
08/14/2024 09:41:45,08/14/2024 09:41:45,19095,19090,0,0,0,R
08/14/2024 09:41:45,08/14/2024 09:42:15,19090,19085,621,893,1514,R
08/14/2024 09:42:15,08/14/2024 09:42:15,19085,19080,0,0,0,R
08/14/2024 09:42:15,08/14/2024 09:42:15,19080,19075,0,0,0,R
08/14/2024 09:42:15,08/14/2024 09:42:40,19075,19070,686,772,1458,R
08/14/2024 09:42:40,08/14/2024 09:43:05,19070,19080,650,458,1108,G
08/14/2024 09:43:05,08/14/2024 09:43:05,19080,19085,0,0,0,G
08/14/2024 09:43:05,08/14/2024 09:43:25,19085,19075,358,465,823,R
08/14/2024 09:43:25,08/14/2024 09:43:55,19075,19070,512,599,1111,R
08/14/2024 09:43:55,08/14/2024 09:44:00,19070,19065,151,200,351,R
08/14/2024 09:44:00,08/14/2024 09:44:15,19065,19060,413,631,1044,R
08/14/2024 09:44:15,08/14/2024 09:44:15,19060,19055,0,0,0,R
08/14/2024 09:44:15,08/14/2024 09:44:20,19055,19050,157,298,455,R
08/14/2024 09:44:20,08/14/2024 09:45:10,19050,19060,1231,1065,2296,G
08/14/2024 09:45:10,08/14/2024 09:45:35,19060,19065,487,490,977,G
08/14/2024 09:45:35,08/14/2024 09:45:55,19065,19070,453,375,828,G
08/14/2024 09:45:55,08/14/2024 09:46:05,19070,19075,298,231,529,G
08/14/2024 09:46:05,08/14/2024 09:46:05,19075,19080,0,0,0,G
08/14/2024 09:46:05,08/14/2024 09:46:30,19080,19070,444,523,967,R
08/14/2024 09:46:30,08/14/2024 09:47:05,19070,19080,702,500,1202,G
08/14/2024 09:47:05,08/14/2024 09:47:40,19080,19085,504,505,1009,G
08/14/2024 09:47:40,08/14/2024 09:47:45,19085,19090,342,157,499,G
08/14/2024 09:47:45,08/14/2024 09:47:45,19090,19095,0,0,0,G
08/14/2024 09:47:45,08/14/2024 09:47:50,19095,19100,280,146,426,G
08/14/2024 09:47:50,08/14/2024 09:48:10,19100,19090,470,551,1021,R
08/14/2024 09:48:10,08/14/2024 09:48:30,19090,19085,228,345,573,R
08/14/2024 09:48:30,08/14/2024 09:48:30,19085,19080,0,0,0,R
08/14/2024 09:48:30,08/14/2024 09:49:20,19080,19075,697,997,1694,R
08/14/2024 09:49:20,08/14/2024 09:49:20,19075,19070,0,0,0,R
08/14/2024 09:49:20,08/14/2024 09:49:30,19070,19065,186,484,670,R
08/14/2024 09:49:30,08/14/2024 09:49:40,19065,19060,252,265,517,R
08/14/2024 09:49:40,08/14/2024 09:50:05,19060,19070,452,294,746,G
08/14/2024 09:50:05,08/14/2024 09:50:25,19070,19075,291,230,521,G
08/14/2024 09:50:25,08/14/2024 09:50:35,19075,19065,82,149,231,R
08/14/2024 09:50:35,08/14/2024 09:50:45,19065,19060,135,217,352,R
08/14/2024 09:50:45,08/14/2024 09:51:40,19060,19055,696,889,1585,R
08/14/2024 09:51:40,08/14/2024 09:51:45,19055,19050,87,229,316,R
08/14/2024 09:51:45,08/14/2024 09:51:45,19050,19045,0,0,0,R
08/14/2024 09:51:45,08/14/2024 09:51:50,19045,19040,146,214,360,R
08/14/2024 09:51:50,08/14/2024 09:53:10,19040,19050,1714,1686,3400,G
08/14/2024 09:53:10,08/14/2024 09:54:00,19050,19055,561,607,1168,G
08/14/2024 09:54:00,08/14/2024 09:54:10,19055,19060,268,190,458,G
08/14/2024 09:54:10,08/14/2024 09:54:30,19060,19050,297,406,703,R
08/14/2024 09:54:30,08/14/2024 09:54:40,19050,19045,130,211,341,R
08/14/2024 09:54:40,08/14/2024 09:54:55,19045,19040,148,252,400,R
08/14/2024 09:54:55,08/14/2024 09:54:55,19040,19035,0,0,0,R
08/14/2024 09:54:55,08/14/2024 09:55:00,19035,19030,118,169,287,R
08/14/2024 09:55:00,08/14/2024 09:55:40,19030,19025,881,1104,1985,R
08/14/2024 09:55:40,08/14/2024 09:55:40,19025,19020,0,0,0,R
08/14/2024 09:55:40,08/14/2024 09:56:40,19020,19030,1054,1038,2092,G
08/14/2024 09:56:40,08/14/2024 09:56:45,19030,19035,179,146,325,G
08/14/2024 09:56:45,08/14/2024 09:57:05,19035,19025,280,362,642,R
08/14/2024 09:57:05,08/14/2024 09:57:10,19025,19020,51,55,106,R
08/14/2024 09:57:10,08/14/2024 09:57:15,19020,19015,113,176,289,R
08/14/2024 09:57:15,08/14/2024 09:57:55,19015,19025,667,600,1267,G
08/14/2024 09:57:55,08/14/2024 09:58:35,19025,19015,475,545,1020,R
08/14/2024 09:58:35,08/14/2024 09:59:25,19015,19025,601,542,1143,G
08/14/2024 09:59:25,08/14/2024 09:59:40,19025,19015,144,216,360,R
08/14/2024 09:59:40,08/14/2024 09:59:50,19015,19025,275,175,450,G
08/14/2024 09:59:50,08/14/2024 10:00:15,19025,19015,548,667,1215,R
08/14/2024 10:00:15,08/14/2024 10:00:45,19015,19025,462,402,864,G
08/14/2024 10:00:45,08/14/2024 10:00:50,19025,19030,179,95,274,G
08/14/2024 10:00:50,08/14/2024 10:00:50,19030,19035,0,0,0,G
08/14/2024 10:00:50,08/14/2024 10:01:15,19035,19040,502,491,993,G
08/14/2024 10:01:15,08/14/2024 10:02:25,19040,19030,965,982,1947,R
08/14/2024 10:02:25,08/14/2024 10:02:55,19030,19040,441,356,797,G
08/14/2024 10:02:55,08/14/2024 10:04:25,19040,19045,910,888,1798,G
08/14/2024 10:04:25,08/14/2024 10:06:15,19045,19050,1211,1139,2350,G
08/14/2024 10:06:15,08/14/2024 10:06:30,19050,19040,198,324,522,R
08/14/2024 10:06:30,08/14/2024 10:06:30,19040,19035,0,0,0,R
08/14/2024 10:06:30,08/14/2024 10:06:35,19035,19030,105,126,231,R
08/14/2024 10:06:35,08/14/2024 10:06:40,19030,19025,93,206,299,R
08/14/2024 10:06:40,08/14/2024 10:06:45,19025,19020,261,169,430,R
08/14/2024 10:06:45,08/14/2024 10:07:10,19020,19015,325,456,781,R
08/14/2024 10:07:10,08/14/2024 10:07:20,19015,19025,159,88,247,G
08/14/2024 10:07:20,08/14/2024 10:07:50,19025,19015,273,385,658,R
08/14/2024 10:07:50,08/14/2024 10:08:10,19015,19025,293,210,503,G
08/14/2024 10:08:10,08/14/2024 10:08:10,19025,19030,0,0,0,G
08/14/2024 10:08:10,08/14/2024 10:08:40,19030,19020,300,434,734,R
08/14/2024 10:08:40,08/14/2024 10:10:10,19020,19015,977,1219,2196,R
08/14/2024 10:10:10,08/14/2024 10:10:10,19015,19010,0,0,0,R
08/14/2024 10:10:10,08/14/2024 10:10:10,19010,19005,0,0,0,R
08/14/2024 10:10:10,08/14/2024 10:10:25,19005,19000,446,648,1094,R
08/14/2024 10:10:25,08/14/2024 10:11:05,19000,18995,691,773,1464,R
08/14/2024 10:11:05,08/14/2024 10:11:05,18995,18990,0,0,0,R
08/14/2024 10:11:05,08/14/2024 10:11:15,18990,18985,365,373,738,R
08/14/2024 10:11:15,08/14/2024 10:11:20,18985,18980,160,266,426,R
08/14/2024 10:11:20,08/14/2024 10:12:25,18980,18975,1301,1480,2781,R
08/14/2024 10:12:25,08/14/2024 10:13:20,18975,18970,949,944,1893,R
08/14/2024 10:13:20,08/14/2024 10:14:10,18970,18980,707,679,1386,G
08/14/2024 10:14:10,08/14/2024 10:14:40,18980,18985,403,324,727,G
08/14/2024 10:14:40,08/14/2024 10:14:50,18985,18990,171,122,293,G
08/14/2024 10:14:50,08/14/2024 10:15:20,18990,18980,577,686,1263,R
08/14/2024 10:15:20,08/14/2024 10:15:30,18980,18990,295,161,456,G
08/14/2024 10:15:30,08/14/2024 10:15:55,18990,18980,307,349,656,R
08/14/2024 10:15:55,08/14/2024 10:16:15,18980,18990,230,211,441,G
08/14/2024 10:16:15,08/14/2024 10:16:40,18990,18980,286,365,651,R
08/14/2024 10:16:40,08/14/2024 10:17:05,18980,18975,323,675,998,R
08/14/2024 10:17:05,08/14/2024 10:17:05,18975,18970,0,0,0,R
08/14/2024 10:17:05,08/14/2024 10:17:30,18970,18980,355,245,600,G
08/14/2024 10:17:30,08/14/2024 10:18:15,18980,18985,501,441,942,G
08/14/2024 10:18:15,08/14/2024 10:18:20,18985,18990,160,56,216,G
08/14/2024 10:18:20,08/14/2024 10:18:25,18990,18995,92,65,157,G
08/14/2024 10:18:25,08/14/2024 10:19:35,18995,19000,797,779,1576,G
08/14/2024 10:19:35,08/14/2024 10:20:35,19000,19005,896,726,1622,G
08/14/2024 10:20:35,08/14/2024 10:21:00,19005,18995,237,472,709,R
08/14/2024 10:21:00,08/14/2024 10:23:05,18995,19005,1183,1192,2375,G
08/14/2024 10:23:05,08/14/2024 10:23:55,19005,19010,636,493,1129,G
08/14/2024 10:23:55,08/14/2024 10:24:00,19010,19015,145,77,222,G
08/14/2024 10:24:00,08/14/2024 10:25:10,19015,19005,912,980,1892,R
08/14/2024 10:25:10,08/14/2024 10:26:10,19005,19000,517,765,1282,R
08/14/2024 10:26:10,08/14/2024 10:26:10,19000,18995,0,0,0,R
08/14/2024 10:26:10,08/14/2024 10:26:15,18995,18990,171,240,411,R
08/14/2024 10:26:15,08/14/2024 10:26:15,18990,18985,0,0,0,R
08/14/2024 10:26:15,08/14/2024 10:27:10,18985,18980,595,655,1250,R
08/14/2024 10:27:10,08/14/2024 10:27:25,18980,18990,210,109,319,G
08/14/2024 10:27:25,08/14/2024 10:27:35,18990,18995,97,51,148,G
08/14/2024 10:27:35,08/14/2024 10:29:25,18995,19000,917,806,1723,G
08/14/2024 10:29:25,08/14/2024 10:29:25,19000,19005,0,0,0,G
08/14/2024 10:29:25,08/14/2024 10:29:35,19005,19010,209,102,311,G
08/14/2024 10:29:35,08/14/2024 10:31:25,19010,19000,1117,1318,2435,R
08/14/2024 10:31:25,08/14/2024 10:31:25,19000,18995,0,0,0,R
08/14/2024 10:31:25,08/14/2024 10:31:30,18995,18990,53,130,183,R
08/14/2024 10:31:30,08/14/2024 10:32:10,18990,18985,357,479,836,R
08/14/2024 10:32:10,08/14/2024 10:32:45,18985,18980,565,524,1089,R
08/14/2024 10:32:45,08/14/2024 10:32:50,18980,18975,42,88,130,R
08/14/2024 10:32:50,08/14/2024 10:32:55,18975,18970,71,123,194,R
08/14/2024 10:32:55,08/14/2024 10:33:00,18970,18965,291,560,851,R
08/14/2024 10:33:00,08/14/2024 10:33:00,18965,18960,0,0,0,R
08/14/2024 10:33:00,08/14/2024 10:33:45,18960,18955,838,1048,1886,R
08/14/2024 10:33:45,08/14/2024 10:33:45,18955,18950,0,0,0,R
08/14/2024 10:33:45,08/14/2024 10:33:55,18950,18945,301,423,724,R
08/14/2024 10:33:55,08/14/2024 10:34:10,18945,18940,396,473,869,R
08/14/2024 10:34:10,08/14/2024 10:34:15,18940,18935,121,135,256,R
08/14/2024 10:34:15,08/14/2024 10:34:40,18935,18930,563,555,1118,R
08/14/2024 10:34:40,08/14/2024 10:35:25,18930,18940,1049,1015,2064,G
08/14/2024 10:35:25,08/14/2024 10:36:00,18940,18945,666,537,1203,G
08/14/2024 10:36:00,08/14/2024 10:36:05,18945,18950,161,89,250,G
08/14/2024 10:36:05,08/14/2024 10:36:05,18950,18955,0,0,0,G
08/14/2024 10:36:05,08/14/2024 10:36:10,18955,18960,121,121,242,G
08/14/2024 10:36:10,08/14/2024 10:36:55,18960,18950,509,581,1090,R
08/14/2024 10:36:55,08/14/2024 10:37:15,18950,18960,370,250,620,G
08/14/2024 10:37:15,08/14/2024 10:37:15,18960,18965,0,0,0,G
08/14/2024 10:37:15,08/14/2024 10:37:45,18965,18970,487,378,865,G
08/14/2024 10:37:45,08/14/2024 10:38:15,18970,18960,252,398,650,R
08/14/2024 10:38:15,08/14/2024 10:39:00,18960,18970,447,351,798,G
08/14/2024 10:39:00,08/14/2024 10:40:00,18970,18975,651,624,1275,G
08/14/2024 10:40:00,08/14/2024 10:40:50,18975,18980,585,432,1017,G
08/14/2024 10:40:50,08/14/2024 10:40:55,18980,18985,298,125,423,G
08/14/2024 10:40:55,08/14/2024 10:40:55,18985,18990,0,0,0,G
08/14/2024 10:40:55,08/14/2024 10:40:55,18990,18995,0,0,0,G
08/14/2024 10:40:55,08/14/2024 10:41:05,18995,19000,500,292,792,G
08/14/2024 10:41:05,08/14/2024 10:41:05,19000,19005,0,0,0,G
08/14/2024 10:41:05,08/14/2024 10:42:15,19005,18995,932,1094,2026,R
08/14/2024 10:42:15,08/14/2024 10:43:30,18995,18990,545,712,1257,R
08/14/2024 10:43:30,08/14/2024 10:45:30,18990,19000,977,919,1896,G
08/14/2024 10:45:30,08/14/2024 10:45:45,19000,18990,137,368,505,R
08/14/2024 10:45:45,08/14/2024 10:45:45,18990,18985,0,0,0,R
08/14/2024 10:45:45,08/14/2024 10:46:05,18985,18995,161,117,278,G
08/14/2024 10:46:05,08/14/2024 10:47:05,18995,19000,393,331,724,G
08/14/2024 10:47:05,08/14/2024 10:47:25,19000,19005,463,212,675,G
08/14/2024 10:47:25,08/14/2024 10:47:25,19005,19010,0,0,0,G
08/14/2024 10:47:25,08/14/2024 10:48:00,19010,19015,731,460,1191,G
08/14/2024 10:48:00,08/14/2024 10:49:10,19015,19020,1017,929,1946,G
08/14/2024 10:49:10,08/14/2024 10:49:15,19020,19025,110,52,162,G
08/14/2024 10:49:15,08/14/2024 10:49:25,19025,19030,269,172,441,G
08/14/2024 10:49:25,08/14/2024 10:50:20,19030,19035,976,940,1916,G
08/14/2024 10:50:20,08/14/2024 10:52:50,19035,19040,1883,1939,3822,G
08/14/2024 10:52:50,08/14/2024 10:53:25,19040,19045,496,379,875,G
08/14/2024 10:53:25,08/14/2024 10:54:25,19045,19050,976,729,1705,G
08/14/2024 10:54:25,08/14/2024 10:55:15,19050,19055,584,507,1091,G
08/14/2024 10:55:15,08/14/2024 10:55:35,19055,19060,441,273,714,G
08/14/2024 10:55:35,08/14/2024 10:56:55,19060,19050,933,1054,1987,R
08/14/2024 10:56:55,08/14/2024 10:58:25,19050,19060,786,724,1510,G
08/14/2024 10:58:25,08/14/2024 10:59:00,19060,19065,499,290,789,G
08/14/2024 10:59:00,08/14/2024 10:59:25,19065,19070,297,277,574,G
08/14/2024 10:59:25,08/14/2024 11:01:05,19070,19075,1241,1083,2324,G
08/14/2024 11:01:05,08/14/2024 11:02:30,19075,19065,646,830,1476,R
08/14/2024 11:02:30,08/14/2024 11:03:25,19065,19075,481,394,875,G
08/14/2024 11:03:25,08/14/2024 11:03:40,19075,19080,299,242,541,G
08/14/2024 11:03:40,08/14/2024 11:06:15,19080,19070,1682,1750,3432,R
08/14/2024 11:06:15,08/14/2024 11:06:20,19070,19065,169,208,377,R
08/14/2024 11:06:20,08/14/2024 11:07:55,19065,19060,757,865,1622,R
08/14/2024 11:07:55,08/14/2024 11:08:40,19060,19055,332,554,886,R
